year,rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
2023,96,Furman,SC,28-8,112.70069831778078,38,104.76432727663958,188,0.6984138995069463,96,28,8,15,3,15-3,0.4063472004387348,0.3713020931812879,0.3768309825508697,0.4063472004387348,0.3713020931812879,0.3768309825508697,0.8842989438168324,0.8851672702283425,103.62976781635533,106.05879733344696,103.62976781635533,106.05879733344696,114.9493155975608,103.86749941834265,103.36626193154169,105.17837643631532,0.4502007131592693,4,0.048832212,1473,1256,1236.875,1.1909044972208187,1.0154623547246084,0,0.8333333333333334,-1.993789049,77,71,68.23609337738986
2023,97,UNLV,MWC,19-13,106.36127170480674,132,98.95737952575136,77,0.6963023126344934,97,19,13,7,11,11-Jul,0.6091079660123728,0.4385637741840109,0.7191974148985614,0.6091079660123728,0.4385637741840109,0.7191974148985614,0.7925705338688884,0.8981087810978905,106.89951495626704,101.29110979337868,106.89951495626704,101.29110979337868,107.19707741698332,101.15450625675668,110.38739078730868,103.8346003339712,0.6690212411439422,6,0.030174348,1284,1332,1256.3125,1.0220387045420627,1.0602457589174668,0,0.3888888888888889,-3.442795843,101,114,69.44303109211576
2023,98,Saint Louis,A10,21-12,110.82289506463113,60,103.25432129843033,160,0.6928528071653662,98,21,12,12,6,6-Dec,0.5559180371701409,0.5520070966434525,0.5470321522478216,0.5559180371701409,0.5520070966434525,0.5470321522478216,0.8199522093409368,0.7883490470404154,104.7147253,101.46303420284458,104.7147253,101.46303420284458,109.51796593842288,102.67789926787076,103.42337647193482,101.11631640317944,0.5644972491051357,6,0.032996575,1341,1281,1249.2624999999998,1.073433325662141,1.0254049889434769,0,0.6666666666666666,-3.282454961,98,105,69.09501026233205
2023,99,Vermont,AE,23-11,109.72428376551169,77,102.46199142724475,140,0.6872955967533878,99,23,11,14,2,14-2,0.4358654242594491,0.5846234759059554,0.3024921524089627,0.4358654242594491,0.5846234759059554,0.3024921524089627,0.8607287110024051,0.7792494901831948,103.33805569684816,105.1987838473657,103.33805569684816,105.1987838473657,111.52264706128304,104.1014988186875,100.85157608669294,98.21554914262602,0.5755621189844742,3,-0.011906703,1224,1051,1051.7125,1.1638161569820649,0.9993225334870508,0,0.875,-3.825805156,109,194,64.48930889954997
2023,100,Montana St.,BSky,25-10,105.1475514659842,155,98.19514531431946,68,0.6871201982232151,100,25,10,15,3,15-3,0.4470816676250052,0.4955967955591632,0.3947663788708757,0.4470816676250052,0.4955967955591632,0.3947663788708757,0.8672613112892813,0.8059878640075173,105.3628000054112,106.00791422246976,105.3628000054112,106.00791422246976,105.15472505006416,97.57970215247713,95.39405563,98.60760232365595,0.4058811284481707,3,0.02858849,1284,1158,1185.1625,1.083395736871526,0.977081202,0,0.8333333333333334,-2.701069062,88,120,66.25183032610082
2023,101,UC Irvine,BW,23-12,105.94618438884936,140,99.06339092592616,79,0.6840549838312108,101,23,12,15,5,15-5,0.4596055143528521,0.4643721497687496,0.4380939989020224,0.4596055143528521,0.4643721497687496,0.4380939989020224,0.8596440909310751,0.8209554769063615,102.82806095550173,102.96977886146794,102.82806095550173,102.96977886146794,106.04996114671644,99.87874397089452,104.25873403118564,88.22895702020003,0.8721177793301236,3,-0.017612244,1472,1351,1386.725,1.0614938073518545,0.9742378625899152,0,0.75,-4.466852687,114,210,69.41693433077086
2023,102,San Francisco,WCC,20-14,109.23939664401118,86,102.23155533749492,134,0.6818888678173572,102,20,14,7,9,9-Jul,0.5733256243696547,0.4453533312184197,0.6644443472549494,0.5733256243696547,0.4453533312184197,0.6644443472549494,0.7850603127318381,0.8600675699220139,107.26412049897708,103.01260990138046,107.26412049897708,103.01260990138046,110.17554286152514,105.52862493340776,109.9732977251076,104.42621406193916,0.6445582455164499,6,0.028426154,1211,1263,1119.9125,1.081334479256192,1.1277666782003055,0,0.4375,-3.731476603,104,122,68.63342668169665
2023,103,San Jose St.,MWC,21-14,108.38956860792362,101,101.62510878935986,124,0.6772306609433382,103,21,14,10,8,8-Oct,0.6030527255739133,0.4509456263209039,0.7134698097959329,0.6030527255739133,0.4509456263209039,0.7134698097959329,0.7735850473058571,0.8414642634193168,106.9040309079022,101.44853417766686,106.9040309079022,101.44853417766686,108.9929307280422,101.3021451229066,106.2829627299178,106.24356872723538,0.5010658206924898,8,0.066147761,1204,1217,1147.0624999999998,1.049637661417752,1.0609709584264155,0,0.5555555555555556,-2.100502272,83,44,62.47237485978977
2023,104,Charlotte,CUSA,22-14,107.95128981680875,104,101.49028003161663,119,0.670345112,104,22,14,9,11,11-Sep,0.5003750434346111,0.3607470089363617,0.5851575545182074,0.5003750434346111,0.3607470089363617,0.5851575545182074,0.8488120818420168,0.911265291,104.04385042604056,103.80553879770896,104.04385042604056,103.80553879770896,107.16835752522265,102.19871343498728,106.33962772749642,100.40456359563431,0.6593612405445477,6,-0.023824062,1313,1303,1252.3375,1.0484394182878016,1.0404543503648178,0,0.45,-6.480996364,145,227,60.32890533803173
2023,105,Temple,Amer,16-16,107.55213632321082,116,101.12672627852778,114,0.6700507587065678,105,16,16,10,8,8-Oct,0.6318098017714001,0.5645874668603336,0.669378981,0.6318098017714001,0.5645874668603336,0.669378981,0.7683994046290303,0.8423550384174429,106.40773425485564,100.18045941803032,106.40773425485564,100.18045941803032,107.42901990033978,98.30161927697036,111.09045358511544,96.45969153460996,0.8353494544299015,8,-0.011200658,1269,1258,1234.9250000000002,1.0275927687916269,1.0186853452638822,0,0.5555555555555556,-5.564734898,127,192,65.94287110757885
